0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289,5.289
5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29
5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291,5.291
5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292,5.292
5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293,5.293
5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005,5.2940000000000005
5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295,5.295
5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296,5.296
5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297,5.297
5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298,5.298
5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299,5.299
5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301,5.301
5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005,5.3020000000000005
5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303
5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304,5.304
5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305,5.305
5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306,5.306
5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307,5.307
5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308,5.308
5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309,5.309
5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005,5.3100000000000005
5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311,5.311
5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312,5.312
5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313,5.313
5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314,5.314
5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315,5.315
5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316,5.316
5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317,5.317
5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005,5.3180000000000005
5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319,5.319
5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32
5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321,5.321
5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322,5.322
5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323,5.323
5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324,5.324
5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325,5.325
5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005,5.3260000000000005
5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327
